#{'type': 'TestAll', 'parameters': {}}
0
0,0.11000000000000001,5.51,21.3541935483871,60.0
0,0.1,5.54,21.388387096774196,60.0
0,0.049999999999999996,5.42,21.22817204301075,60.0
0,0.11000000000000001,5.4700000000000015,21.20860215053763,60.0
0,0.09999999999999999,5.710000000000001,21.507634408602154,60.0
0,0.11000000000000001,5.400000000000001,20.956129032258062,60.0
0,0.06,5.5200000000000005,21.375376344086025,60.0
0,0.15,5.57,21.528602150537637,60.0
0,0.09999999999999999,5.840000000000001,21.520860215053762,60.0
0,0.15,5.53,21.166774193548385,60.0
0,0.12,5.890000000000001,21.183333333333334,60.0
0,0.12,5.890000000000001,21.51193548387096,60.0
0,0.14,5.610000000000001,21.341290322580644,60.0
0,0.18,6.040000000000001,21.367741935483874,60.0
0,0.07,5.669999999999999,21.21010752688172,60.0
0,0.12,5.690000000000002,21.27430107526881,60.0
0,0.12,5.68,21.518387096774195,60.0
0,0.11000000000000001,5.36,21.243870967741938,60.0
0,0.07,5.800000000000002,21.23516129032258,60.0
0,0.12,5.330000000000001,21.37215053763441,60.0

#{'type': 'TestJustLook', 'parameters': {}}
1
1,0.25,57.75000000000001,0.0,0.0
1,0.24,57.720000000000006,0.0,0.0
1,0.24,57.550000000000004,0.0,0.0
1,0.31000000000000005,57.75,0.0,0.0
1,0.31000000000000005,57.69,0.0,0.0
1,0.26,57.71,0.0,0.0
1,0.19999999999999998,57.98000000000001,0.0,0.0
1,0.19,57.76,0.0,0.0
1,0.25,57.71,0.0,0.0
1,0.26,57.57000000000001,0.0,0.0
1,0.34000000000000014,57.85,0.0,0.0
1,0.27,57.86,0.0,0.0
1,0.27,57.650000000000006,0.0,0.0
1,0.23,57.730000000000004,0.0,0.0
1,0.35000000000000003,57.9,0.0,0.0
1,0.39000000000000007,57.56,0.0,0.0
1,0.28,57.8,0.0,0.0
1,0.30999999999999994,57.94,0.0,0.0
1,0.3,57.57,0.0,0.0
1,0.23,57.709999999999994,0.0,0.0

#{'type': 'TestPool', 'parameters': {'individual_quarantine_days': 14, 'group_quarantine_days': 2, 'poolsize': 5, 'k_group': 1, 'days_if_positive': 7, 'k_release': 2, 'days_after_negative': 2}}
2
2,0.09,29.360000000000007,18.207741935483867,43.34
2,0.18,29.640000000000004,18.17172043010753,41.84
2,0.14,28.689999999999998,18.224301075268816,42.53
2,0.12,29.3,18.11247311827957,41.11
2,0.20999999999999996,29.780000000000005,18.167096774193546,41.97
2,0.11000000000000001,29.829999999999995,18.132580645161287,42.24
2,0.12,29.65,18.23268817204301,41.62
2,0.18,28.939999999999998,18.232688172043012,43.04
2,0.03,29.27,18.16655913978495,42.03
2,0.13,29.290000000000003,18.13795698924731,41.96
2,0.15,29.49,18.14677419354839,41.64
2,0.12,29.13,18.171505376344086,42.84
2,0.19,28.97,18.24720430107527,43.2
2,0.14,29.34,18.144731182795695,43.2
2,0.18,28.829999999999995,18.120752688172043,42.41
2,0.14,29.259999999999994,18.149462365591397,43.82
2,0.09000000000000001,29.030000000000005,18.163763440860215,41.78
2,0.12,29.230000000000004,18.033548387096772,42.44
2,0.12,28.549999999999997,18.131935483870965,42.52
2,0.16999999999999998,29.51,18.19440860215054,41.84

#{'type': 'TestContacts', 'parameters': {'individual_quarantine_days': 14, 'contact_quarantine_days': 14, 'lookback_days': 2, 'contacts_check': False, 'contacts_poolsize': 5, 'contacts_k_group': 1, 'working_check': False, 'working_quarantine_days': 14, 'working_poolsize': 5, 'working_k_group': 1, 'days_if_positive': 7, 'k_release': 2, 'days_after_negative': 2}}
3
3,0.24,40.50999999999999,0.0378494623655914,1.9
3,0.22,39.22,0.04021505376344086,1.76
3,0.37,40.4,0.037204301075268814,1.78
3,0.27,39.67999999999999,0.04043010752688172,1.76
3,0.3400000000000001,41.379999999999995,0.03225806451612903,1.62
3,0.25,40.349999999999994,0.0356989247311828,1.64
3,0.33000000000000007,41.16999999999999,0.0378494623655914,1.62
3,0.24,43.109999999999985,0.03462365591397849,1.5
3,0.21000000000000002,40.309999999999995,0.0432258064516129,1.86
3,0.4,40.48999999999999,0.035913978494623654,1.56
3,0.33,39.61,0.03612903225806451,1.7
3,0.27999999999999997,41.349999999999994,0.03763440860215053,1.76
3,0.32000000000000006,41.55,0.03526881720430108,1.64
3,0.33,42.39999999999999,0.03741935483870968,1.8
3,0.33000000000000007,38.769999999999996,0.03956989247311828,1.78
3,0.38000000000000006,38.25,0.04086021505376344,1.78
3,0.32000000000000006,41.99999999999999,0.03483870967741935,1.7
3,0.29000000000000004,40.72,0.03806451612903226,1.76
3,0.25,39.019999999999996,0.04666666666666666,1.86
3,0.40000000000000013,41.15999999999999,0.03698924731182796,1.74

